Timestamp,320.003-SB401_R_Tl,320.003-RT502_Tl
30/03/2022 12:50:00,60,"38,3"
30/03/2022 12:49:50,60,"38,29"
30/03/2022 12:49:40,60,"38,29"
30/03/2022 12:49:30,60,"38,29"
30/03/2022 12:49:20,60,"38,29"
30/03/2022 12:49:10,60,"38,28"
30/03/2022 12:49:00,60,"38,29"
30/03/2022 12:48:50,60,"38,28"
30/03/2022 12:48:40,60,"38,28"
30/03/2022 12:48:30,60,"38,28"
30/03/2022 12:48:20,60,"38,28"
30/03/2022 12:48:10,60,"38,28"
30/03/2022 12:48:00,60,"38,27"
30/03/2022 12:47:50,60,"38,27"
30/03/2022 12:47:40,60,"38,27"
30/03/2022 12:47:30,60,"38,26"
30/03/2022 12:47:20,60,"38,26"
30/03/2022 12:47:10,60,"38,26"
30/03/2022 12:47:00,60,"38,26"
30/03/2022 12:46:50,60,"38,25"
30/03/2022 12:46:40,60,"38,25"
30/03/2022 12:46:30,60,"38,25"
30/03/2022 12:46:20,60,"38,24"
30/03/2022 12:46:10,60,"38,24"
30/03/2022 12:46:00,60,"38,23"
30/03/2022 12:45:50,60,"38,23"
30/03/2022 12:45:40,60,"38,22"
30/03/2022 12:45:30,60,"38,22"
30/03/2022 12:45:20,60,"38,22"
30/03/2022 12:45:10,60,"38,21"
30/03/2022 12:45:00,60,"38,21"
30/03/2022 12:44:50,60,"38,21"
30/03/2022 12:44:40,60,"38,21"
30/03/2022 12:44:30,60,"38,2"
30/03/2022 12:44:20,60,"38,19"
30/03/2022 12:44:10,60,"38,19"
30/03/2022 12:44:00,60,"38,19"
30/03/2022 12:43:50,60,"38,18"
30/03/2022 12:43:40,60,"38,18"
30/03/2022 12:43:30,60,"38,17"
30/03/2022 12:43:20,60,"38,17"
30/03/2022 12:43:10,60,"38,16"
30/03/2022 12:43:00,60,"38,16"
30/03/2022 12:42:50,60,"38,15"
30/03/2022 12:42:40,60,"38,15"
30/03/2022 12:42:30,60,"38,14"
30/03/2022 12:42:20,60,"38,14"
30/03/2022 12:42:10,60,"38,14"
30/03/2022 12:42:00,60,"38,13"
30/03/2022 12:41:50,60,"38,13"
30/03/2022 12:41:40,60,"38,12"
30/03/2022 12:41:30,60,"38,12"
30/03/2022 12:41:20,60,"38,11"
30/03/2022 12:41:10,60,"38,11"
30/03/2022 12:41:00,60,"38,1"
30/03/2022 12:40:50,60,"38,1"
30/03/2022 12:40:40,60,"38,09"
30/03/2022 12:40:30,60,"38,09"
30/03/2022 12:40:20,60,"38,08"
30/03/2022 12:40:10,60,"38,07"
30/03/2022 12:40:00,60,"38,07"
30/03/2022 12:39:50,60,"38,06"
30/03/2022 12:39:40,60,"38,06"
30/03/2022 12:39:30,60,"38,05"
30/03/2022 12:39:20,60,"38,05"
30/03/2022 12:39:10,60,"38,04"
30/03/2022 12:39:00,60,"38,04"
30/03/2022 12:38:50,60,"38,03"
30/03/2022 12:38:40,60,"38,02"
30/03/2022 12:38:30,60,"38,02"
30/03/2022 12:38:20,60,"38,01"
30/03/2022 12:38:10,60,38
30/03/2022 12:38:00,60,38
30/03/2022 12:37:50,60,38
30/03/2022 12:37:40,60,"37,99"
30/03/2022 12:37:30,60,"37,98"
30/03/2022 12:37:20,60,"37,98"
30/03/2022 12:37:10,60,"37,97"
30/03/2022 12:37:00,60,"37,97"
30/03/2022 12:36:50,60,"37,96"
30/03/2022 12:36:40,60,"37,96"
30/03/2022 12:36:30,60,"37,95"
30/03/2022 12:36:20,60,"37,94"
30/03/2022 12:36:10,60,"37,94"
30/03/2022 12:36:00,60,"37,94"
30/03/2022 12:35:50,60,"37,93"
30/03/2022 12:35:40,60,"37,92"
30/03/2022 12:35:30,60,"37,92"
30/03/2022 12:35:20,60,"37,91"
30/03/2022 12:35:10,60,"37,91"
30/03/2022 12:35:00,60,"37,9"
30/03/2022 12:34:50,60,"37,89"
30/03/2022 12:34:40,60,"37,89"
30/03/2022 12:34:30,60,"37,88"
30/03/2022 12:34:20,60,"37,88"
30/03/2022 12:34:10,60,"37,87"
30/03/2022 12:34:00,60,"37,87"
30/03/2022 12:33:50,60,"37,86"
30/03/2022 12:33:40,60,"37,85"
30/03/2022 12:33:30,60,"37,85"
30/03/2022 12:33:20,60,"37,85"
30/03/2022 12:33:10,60,"37,84"
30/03/2022 12:33:00,60,"37,83"
30/03/2022 12:32:50,60,"37,83"
30/03/2022 12:32:40,60,"37,82"
30/03/2022 12:32:30,60,"37,81"
30/03/2022 12:32:20,60,"37,81"
30/03/2022 12:32:10,60,"37,8"
30/03/2022 12:32:00,60,"37,8"
30/03/2022 12:31:50,60,"37,79"
30/03/2022 12:31:40,60,"37,78"
30/03/2022 12:31:30,60,"37,77"
30/03/2022 12:31:20,60,"37,77"
30/03/2022 12:31:10,60,"37,76"
30/03/2022 12:31:00,60,"37,76"
30/03/2022 12:30:50,60,"37,75"
30/03/2022 12:30:40,60,"37,74"
30/03/2022 12:30:30,60,"37,74"
30/03/2022 12:30:20,60,"37,73"
30/03/2022 12:30:10,60,"37,72"
30/03/2022 12:30:00,60,"37,72"
30/03/2022 12:29:50,60,"37,71"
30/03/2022 12:29:40,60,"37,7"
30/03/2022 12:29:30,60,"37,7"
30/03/2022 12:29:20,60,"37,69"
30/03/2022 12:29:10,60,"37,68"
30/03/2022 12:29:00,60,"37,68"
30/03/2022 12:28:50,60,"37,67"
30/03/2022 12:28:40,60,"37,67"
30/03/2022 12:28:30,60,"37,66"
30/03/2022 12:28:20,60,"37,65"
30/03/2022 12:28:10,60,"37,64"
30/03/2022 12:28:00,60,"37,64"
30/03/2022 12:27:50,60,"37,63"
30/03/2022 12:27:40,60,"37,63"
30/03/2022 12:27:30,60,"37,61"
30/03/2022 12:27:20,60,"37,61"
30/03/2022 12:27:10,60,"37,6"
30/03/2022 12:27:00,60,"37,6"
30/03/2022 12:26:50,60,"37,59"
30/03/2022 12:26:40,60,"37,58"
30/03/2022 12:26:30,60,"37,57"
30/03/2022 12:26:20,60,"37,57"
30/03/2022 12:26:10,60,"37,56"
30/03/2022 12:26:00,60,"37,55"
30/03/2022 12:25:50,60,"37,54"
30/03/2022 12:25:40,60,"37,53"
30/03/2022 12:25:30,60,"37,53"
30/03/2022 12:25:20,60,"37,52"
30/03/2022 12:25:10,60,"37,51"
30/03/2022 12:25:00,60,"37,5"
30/03/2022 12:24:50,60,"37,49"
30/03/2022 12:24:40,60,"37,48"
30/03/2022 12:24:30,60,"37,48"
30/03/2022 12:24:20,60,"37,47"
30/03/2022 12:24:10,60,"37,46"
30/03/2022 12:24:00,60,"37,45"
30/03/2022 12:23:50,60,"37,44"
30/03/2022 12:23:40,60,"37,43"
30/03/2022 12:23:30,60,"37,43"
30/03/2022 12:23:20,60,"37,42"
30/03/2022 12:23:10,60,"37,41"
30/03/2022 12:23:00,60,"37,41"
30/03/2022 12:22:50,60,"37,4"
30/03/2022 12:22:40,60,"37,39"
30/03/2022 12:22:30,60,"37,38"
30/03/2022 12:22:20,60,"37,37"
30/03/2022 12:22:10,60,"37,36"
30/03/2022 12:22:00,60,"37,36"
30/03/2022 12:21:50,60,"37,34"
30/03/2022 12:21:40,60,"37,34"
30/03/2022 12:21:30,60,"37,33"
30/03/2022 12:21:20,60,"37,32"
30/03/2022 12:21:10,60,"37,31"
30/03/2022 12:21:00,60,"37,3"
30/03/2022 12:20:50,60,"37,3"
30/03/2022 12:20:40,60,"37,28"
30/03/2022 12:20:30,60,"37,28"
30/03/2022 12:20:20,60,"37,27"
30/03/2022 12:20:10,60,"37,26"
30/03/2022 12:20:00,60,"37,25"
30/03/2022 12:19:50,60,"37,24"
30/03/2022 12:19:40,60,"37,23"
30/03/2022 12:19:30,60,"37,23"
30/03/2022 12:19:20,60,"37,22"
30/03/2022 12:19:10,60,"37,21"
30/03/2022 12:19:00,60,"37,2"
30/03/2022 12:18:50,60,"37,19"
30/03/2022 12:18:40,60,"37,18"
30/03/2022 12:18:30,60,"37,17"
30/03/2022 12:18:20,60,"37,17"
30/03/2022 12:18:10,60,"37,16"
30/03/2022 12:18:00,60,"37,15"
30/03/2022 12:17:50,60,"37,14"
30/03/2022 12:17:40,60,"37,13"
30/03/2022 12:17:30,60,"37,12"
30/03/2022 12:17:20,60,"37,11"
30/03/2022 12:17:10,60,"37,1"
30/03/2022 12:17:00,60,"37,09"
30/03/2022 12:16:50,60,"37,08"
30/03/2022 12:16:40,60,"37,07"
30/03/2022 12:16:30,60,"37,07"
30/03/2022 12:16:20,60,"37,05"
30/03/2022 12:16:10,60,"37,04"
30/03/2022 12:16:00,60,"37,03"
30/03/2022 12:15:50,60,"37,02"
30/03/2022 12:15:40,60,"37,01"
30/03/2022 12:15:30,60,37
30/03/2022 12:15:20,60,"36,99"
30/03/2022 12:15:10,60,"36,98"
30/03/2022 12:15:00,60,"36,98"
30/03/2022 12:14:50,60,"36,96"
30/03/2022 12:14:40,60,"36,95"
30/03/2022 12:14:30,60,"36,94"
30/03/2022 12:14:20,60,"36,93"
30/03/2022 12:14:10,60,"36,92"
30/03/2022 12:14:00,60,"36,91"
30/03/2022 12:13:50,60,"36,91"
30/03/2022 12:13:40,60,"36,89"
30/03/2022 12:13:30,60,"36,88"
30/03/2022 12:13:20,60,"36,87"
30/03/2022 12:13:10,60,"36,86"
30/03/2022 12:13:00,60,"36,85"
30/03/2022 12:12:50,60,"36,84"
30/03/2022 12:12:40,60,"36,83"
30/03/2022 12:12:30,60,"36,82"
30/03/2022 12:12:20,60,"36,8"
30/03/2022 12:12:10,60,"36,79"
30/03/2022 12:12:00,60,"36,78"
30/03/2022 12:11:50,60,"36,77"
30/03/2022 12:11:40,60,"36,76"
30/03/2022 12:11:30,60,"36,74"
30/03/2022 12:11:20,60,"36,73"
30/03/2022 12:11:10,60,"36,71"
30/03/2022 12:11:00,60,"36,7"
30/03/2022 12:10:50,60,"36,69"
30/03/2022 12:10:40,60,"36,68"
30/03/2022 12:10:30,60,"36,66"
30/03/2022 12:10:20,60,"36,64"
30/03/2022 12:10:10,60,"36,63"
30/03/2022 12:10:00,60,"36,61"
30/03/2022 12:09:50,60,"36,6"
30/03/2022 12:09:40,60,"36,58"
30/03/2022 12:09:30,60,"36,57"
30/03/2022 12:09:20,60,"36,55"
30/03/2022 12:09:10,60,"36,54"
30/03/2022 12:09:00,60,"36,52"
30/03/2022 12:08:50,60,"36,5"
30/03/2022 12:08:40,60,"36,49"
30/03/2022 12:08:30,60,"36,47"
30/03/2022 12:08:20,60,"36,46"
30/03/2022 12:08:10,60,"36,44"
30/03/2022 12:08:00,60,"36,43"
30/03/2022 12:07:50,60,"36,41"
30/03/2022 12:07:40,60,"36,39"
30/03/2022 12:07:30,60,"36,37"
30/03/2022 12:07:20,60,"36,36"
30/03/2022 12:07:10,60,"36,35"
30/03/2022 12:07:00,60,"36,33"
30/03/2022 12:06:50,60,"36,32"
30/03/2022 12:06:40,60,"36,3"
30/03/2022 12:06:30,60,"36,28"
